"","votes","user_id","review_id","stars","date","text","type","business_id"
"591","{""funny"":""0"",""useful"":""0"",""cool"":""1""}","ylIgegaQaJOjL4_lH2EkFA","1X-0YttSDouaBE2qUfKOiQ",2,"2014-01-02","This place.. Is ok if ur grabn something quick .. But they do have a great happy hour tho","review","tU-YtoW339PXJmUGSix_AQ"
"592","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","W9ZG5q-QIblXYeHgaPS5Uw","Y51cmvYxsChgXbIpSEUVPA",1,"2014-01-17","Boo!  What happened to this location?  It used to be happy and fun!  It just feels depressing and nearly everyone there is just doing the bare minimum to get by?  So sad.","review","tU-YtoW339PXJmUGSix_AQ"
"593","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","WMTm9HHRA3EewoxTX1Gleg","DvHziEoSC9mu43arvZbLQQ",3,"2014-01-25","If I were to describe this place in one sentence I would call it a mediocre, and cheaper version of Bettis 36 on the North Shore.

My wife and I won a gift card in a raffle.  We went for lunch on a Saturday. It was not crowded

We entered the restaurant a","review","tU-YtoW339PXJmUGSix_AQ"
"594","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","1PxFWRL7OL5uteROuWEHhA","1Vj5TC1pSl1C4xdMSlm_5w",2,"2014-03-28","I'm not opposed to chain restaurants but this TGI Fridays in comparison to some of the other ones in the area truly falls short of the ""chain"" expectation. 

I order the Jack Daniel's chicken and shrimp with just fries. The fries were undercooked and thro","review","tU-YtoW339PXJmUGSix_AQ"
"595","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","Nf0SSRgStO8scYoPSNVqag","qdTtkZVgcdu3SEA6tzBPdw",5,"2014-04-27","Everyone's been to Fridays I am sure, but I enjoy the Yucatan Salad it's delicious. My children love Fridays it's usually there 1st choice. I also love the Cajun Chicken & Shrimp Pasta very very good.","review","tU-YtoW339PXJmUGSix_AQ"
"596","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","gtJJBaQwTwE45NnNF0coVA","IO_vb_gZHkYA4gl-GIbcuQ",4,"2014-06-23","Dining outdoors after a bike ride on the rail trail.  Just the right venue for that.

Jack Daniels ribs and shrimp.  The ribs were divine.  The shrimp not quite there -- I'd say they were overdone.  

Our server, Ed, was very attentive.  I asked for celer","review","tU-YtoW339PXJmUGSix_AQ"
"597","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","c0JfpOXVBY3ajEhDaCth5A","OY9cX0jBgiTiD-GiBzAoQQ",2,"2014-10-11","I had a gift card so I decided to use it for a to go order. The food tasted frozen and microwaved. Nothing special just around average!","review","tU-YtoW339PXJmUGSix_AQ"
"598","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","RT_J6yY0I01nANeP6wARxA","dMHQE3c96Es_SLx7YdGkNQ",2,"2014-12-31","Went with 5 others for a weeknight dinner. The server was very friendly, but seemed a little overwhelmed. Maybe they were short handed.  The food was to me not even average. I ordered a burger, which very overdone and dry. Had to drown it in mayo to get m","review","tU-YtoW339PXJmUGSix_AQ"
"599","{""funny"":""0"",""useful"":""3"",""cool"":""0""}","iXU9nJvHRtI2o4p8sqt3XQ","ICH7b-2eX3ViyuAv8B0P3A",3,"2009-03-30","This place is kind of a hybrid of Applebee's and CPK, which isn't to say it's bad, but nothing to rave about either. I got their slider meal, which was tiny (for me) and my friend got their steak (which was way tiny). The food was fine and the service was","review","6p9TlP2I8S4agxYMNFSDjg"
"600","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","WMTm9HHRA3EewoxTX1Gleg","noioMu9MDUp997PyX9p4qA",4,"2009-06-24","Good food.  

I guess one reason I like this place is they don't hide how bad the food is for you. There is a little Kiosk with all the calories right by the door.  All in all I get the flat bread pizzas and really enjoy them

The steaks are also good and","review","6p9TlP2I8S4agxYMNFSDjg"
"601","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","iyrxeeRCBceFbvaLlk1ifg","yKtXcu3ZGvEJVPLQYyivDw",4,"2010-01-09","I didn't know what to expect when I walked in, but I am now a fan. There is a cool way to review the menu on a touch kiosk to find out the calorie count. 

The place looked nice. It was clean and really cool looking. The food was really good and our waite","review","6p9TlP2I8S4agxYMNFSDjg"
"602","{""funny"":""0"",""useful"":""2"",""cool"":""0""}","bvu13GyOUwhEjPum2xjiqQ","ZHm4gbW9mt18k9pSR-0L-A",2,"2010-11-27","I don't care what Cub and Bulls fans think, this Steeler and Penguins fan thinks deep dish pizza is not all that. First, the crust tastes like a biscuit, and biscuits belong nowhere near or on a pizza. I will give UNOs a thumbs up on it's flatbread, it's ","review","6p9TlP2I8S4agxYMNFSDjg"
"603","{""funny"":""0"",""useful"":""3"",""cool"":""0""}","7PDm_RG8tTTKrauImGbPuQ","aaDRwSHHcTbSsyXbPL2qBg",3,"2011-02-24","Not quite authentic but good enough for Pittsburgh. It's the only place that I've found that even comes close to a classic Chicago style deep dish.
I also had the french onion soup that wasn't bad. The croutons were still crunchy and it had just the right","review","6p9TlP2I8S4agxYMNFSDjg"
"604","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","INVBi5surB5UbeDXWmqSuQ","vAuEnU_IM5kdoFFeri_8Iw",2,"2011-12-27","I really don't know why I bother with chain restaurants anymore.  Now that my palate has matured and I no longer think chicken fingers and french fries are gourmet cuisine, I really can't find anything to eat in a place like this.  

My husband and I were","review","6p9TlP2I8S4agxYMNFSDjg"
"605","{""funny"":""1"",""useful"":""2"",""cool"":""0""}","sPQ10u9ZsrCVCKhQylFxgQ","FUKMxYHPRaLpTgvG5xq84w",1,"2012-05-09","Awful everything. From the bad service, to the diluted soup, to the lame-no chicken on the chicken salad, to the PRE-fabricated pizza. AVOID THIS PLACE!","review","6p9TlP2I8S4agxYMNFSDjg"
"606","{""funny"":""0"",""useful"":""2"",""cool"":""0""}","T_wjLgPOPXry7Bea4MzoVQ","8ndEF_w1kfWZnmdazV7E1g",2,"2012-10-28","I really love deep dish pizza. The thick crust that is crunchy on the outside and soft on the inside. The spicy, peppery sauce that can singe your tongue. The mixture of ingredients just sliding down your chin as it bubbles out of your mouth. That being s","review","6p9TlP2I8S4agxYMNFSDjg"
"607","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","fnGjyk92NQZlnAWOhw01bw","34L4j4Dx7OLnIxONkGGIhA",2,"2012-11-18","Food was ok had a steak w/ shrimp side Ass mashed potatoes. Everything was ok not a lot of flavor.","review","6p9TlP2I8S4agxYMNFSDjg"
"608","{""funny"":""1"",""useful"":""1"",""cool"":""1""}","gwnVSev8aNLvMArs3WTfFw","X2ImitIC3hcZPqLKvPHfEA",3,"2013-01-29","Came here on a Monday night.  Boy was the place dead!  I was the only only Customer at 8:30PM.  Ordered a thin crust pizza with extra cheese, pepperoni and mushrooms.  It was pretty good.  Could of used more cheese.   I wasn't in the mood for the heavy cr","review","6p9TlP2I8S4agxYMNFSDjg"
"609","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","11Ydte1VfE85UHK24d4QRQ","4ccxvnanE691YIKefrUt3w",3,"2013-02-05","I ate here at around 8:00 on a Saturday night.  Reading the other reviews, it makes me wonder if people were a the same restaurant I was.  Sure, it isn't a world class dining establishment, but it is decent considering it is a chain.  You should know that","review","6p9TlP2I8S4agxYMNFSDjg"
"610","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","2qp-XuRq7w73yL4uyGg6-Q","a9BhIKXow0PAoK4NtKTQKQ",4,"2013-02-12","My girlfriends made reservations here for my bachelorette party last Saturday. I highly suggest that you make reservations because we were able to just walk right in and sit down. There were people there waiting 30 minutes+. We had the sangria which was a","review","6p9TlP2I8S4agxYMNFSDjg"
"611","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","fEu0Rjr9X77zu7YgxTY5uQ","3Bo5BvNMcIhm9Ht2n5IZjA",2,"2013-02-17","Pizza ok on it's own nothing great . Definitely not worth the restaurant price.  definitely not like pizzeria UNO in Chicago. Are they even related   or are they just using their name and trademark.","review","6p9TlP2I8S4agxYMNFSDjg"
"612","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","5jA4_6RDDSVaPOkp8brlJg","8IflG4pxFeBd5AdRyGzvzg",2,"2013-03-02","The menu is outstanding but the pizza and beer is too expensive. For 2 personal pizzas (the size of pizza hut) 2 beers and 2 salads, we paid over $50 bucks. The personal pizzas alone were $11 each... If you want pizza and beer go somewhere else-pasta appe","review","6p9TlP2I8S4agxYMNFSDjg"
"613","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","p8z32LHEzVlrY42oS4la_A","qVR9ufsb2PUWL5Hzk-1AXA",3,"2013-04-25","Well this visit started off good. I was seated right away, no wait. Was given a good beer selection of some PA Craft beers. Ordered the traditional deep dish pizza, but with no onions. Now after we ordered, it just went downhill from there. Was never aske","review","6p9TlP2I8S4agxYMNFSDjg"
"614","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","BjO_lUbSavA3C5uyoau03Q","BbC9LjmDOeBUM0FbJZnj5g",3,"2013-06-27","I think the location in homestead has ruined this place. Dirty dirty dirty.

Bathrooms unkept, entry door handle and windows filthy

Pizza had too much sauce on it and was drenched. Server was coarse, not refined

Serving items were old and rusty. Tempera","review","6p9TlP2I8S4agxYMNFSDjg"
"615","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","hru2IDwSyN61sgWPtJw_hA","2EYsRHxMBcg0m5LBZe9zmw",4,"2013-08-29","Unos has been around for ever, & I feel like this restaurant chain peak in popularity in the 80's. Honestly the decor inside still kind of looks 80s to me even though its nice with sleek booth and exposed brick.

If you haven't died and he recently I orde","review","6p9TlP2I8S4agxYMNFSDjg"
"616","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","E62SZVU_FsbCYaVnMRs4TA","5yixlxtojmiPO28rU-miZg",4,"2013-10-21","All in favor of a deep dish pizza say I!.......IIIIIII,  ok now that i have that out of my system. This place is such a great hangout/eat-in spot. I hadn't been here and years and some friends invited us out for the evening. I was so glad they were paying","review","6p9TlP2I8S4agxYMNFSDjg"
"617","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","q7MrNVt1FE23rwtWmPYWHg","pgQkPXe10uP55lgzYju3OQ",4,"2013-12-08","Wham! 4 stars outta the park! The deep-dish pizza we had was amazing. I wasn't crazy about the avocado egg rolls, but the chocolate chip sundae was superb. Great service too from Maranda, a doll. Decor is cute. Ambience is lively. Recommended.","review","6p9TlP2I8S4agxYMNFSDjg"
"618","{""funny"":""0"",""useful"":""2"",""cool"":""0""}","DwXVdLxCHp9Uag-HjWgcnQ","2XFf4KdtyvaQ5gYEuGm4dA",3,"2014-01-06","Pizza is a staple for me. I love everything about crunch crust, a nice rich tomato sauce, and a thick layer of melted cheese. I have never tried Chicago style pizza before and when we had to rescue our friends from car troubles, Uno's was right there so w","review","6p9TlP2I8S4agxYMNFSDjg"
"619","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","NnwZ8e5lfSPX605dz5QAoA","awNqS2p9G4tSEbZx-j5ctA",4,"2014-02-22","I had the deep dish pizza and it was very good!  The individual size was smaller Than I expected for $12 but I wasn't starving so it was very filling.  Our waitress April was very nice and attentive for how busy it was.  We had about a 30 minute wait but ","review","6p9TlP2I8S4agxYMNFSDjg"
"620","{""funny"":""0"",""useful"":""0"",""cool"":""1""}","Oc-ZZCXRsCzCXAHS4UVvoA","O_POuHp1cSdKdUcRiEssLw",4,"2014-04-04","My friend and I have never eaten here before so last night we decided to check it out. For a Thursday it wasn't that crowded and we were seated promptly. There were plenty of flat screens and warm lighting that made the place cozy. We ordered a thin crust","review","6p9TlP2I8S4agxYMNFSDjg"
"621","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","mR-XygUMMjKm9tpF2oeTww","4OHJ7x7PWoGtGGigQpqUHQ",1,"2014-05-26","Well, it started well. Food was okay. Deep dish pizza was good. But the salad we had - too tiny portion!!!
We were greeted and seated well. But later the service was not all good. Bad bad service. First of all we had to ask for everything we wanted. The s","review","6p9TlP2I8S4agxYMNFSDjg"
"622","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","fF5zVb5s96dyT9sYCWTfaQ","2GuInnuV6-dPP2rDizYKhg",5,"2014-07-08","While visiting relatives in Somerset we decided to go shopping in the nearby town of Homestead.  My aunt insisted that we have lunch at Uno's Pizzeria & Grill as the food was delicious.  When we arrived I had to admit that I was impressed with the decor a","review","6p9TlP2I8S4agxYMNFSDjg"
"623","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","pdHC0oAcG7gNdhuFRAUu0Q","88obSO8zzAYGgjKTVt8Jjw",1,"2014-09-29","Nope!","review","6p9TlP2I8S4agxYMNFSDjg"
"624","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","jF6fYwa2CMJXHHtS47a7eg","Mna2zx7Lu5T3w4uIGKqf-g",2,"2014-10-01","Was very disappointed with the food. It was overcooked and not seasoned very well","review","6p9TlP2I8S4agxYMNFSDjg"
"625","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","gficpb_9hLpJEOdpaml2Dg","x-174WmTDOpXUP2qRuJeJQ",5,"2014-10-07","It gets 5 stars cause it jogs up a memory. Back before Pizza Hut turned into a fast food restaurant, the Pizza Hut my grandfather used to take me to was a really nice restaurant. And this location has the same look and feel as the old pizza hut before it ","review","6p9TlP2I8S4agxYMNFSDjg"
"626","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","NByscKOMKk48eKWtzc08zw","xjUR-aaTWVgRjZNecD-_oQ",2,"2014-10-25","Nice place but some of the items on the menu are not available unless you get a 2 for 12 but that's not what the online menu states. And it's a salad come on..","review","6p9TlP2I8S4agxYMNFSDjg"
"627","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","MvcLuHgZ9d1cJM4pQe2EGA","6S_5-UfI_BSjbktf71jNsw",3,"2014-11-03","Last week was my first visit to this place. The raspberry tea was amazing. We got the app sampler,  it was very good except for the homemade guacamole. I ordered a side salad, hardly any dressing on it, and not very fresh. I ordered the stuffed chicken wi","review","6p9TlP2I8S4agxYMNFSDjg"
"628","{""funny"":""1"",""useful"":""1"",""cool"":""0""}","2d5HeDvZTDUNVog_WuUpSg","H_mEqZyL5XXEyRqm6vY6Qw",3,"2011-09-02","Love the stores selection but HATE how the girls chase you around to tell you their sales. If I wanted to know I'd ask !!!","review","XhbC5Qj5nBcqcKLPRd8izQ"
"629","{""funny"":""2"",""useful"":""8"",""cool"":""4""}","nEYPahVwXGD2Pjvgkm7QqQ","SjMhVjU7Qs_7Hizw5qjhhw",1,"2013-01-08","Interesting the reviews here are less than stellar already. I would normally not review a chain retail store, but the service I received today just really got my blood boiling.

I will state, as I always do in these types of situations, that I have worked","review","XhbC5Qj5nBcqcKLPRd8izQ"
"630","{""funny"":""0"",""useful"":""0"",""cool"":""1""}","q_u-rcJTi2nQzeWQ92rJtg","i1CT1TfopKzakyWsvxrzig",4,"2005-12-28","When I lived in Los Angeles a year and a half ago, P F Chang's was no great shakes, one of millions of places with good but not outstanding stuff on the menu.

Here in Pittsburgh, it's the only Chinese place I've found that combines genuinely good service","review","JDDeaNfb0JXD1NbznSIC9g"
"631","{""funny"":""1"",""useful"":""2"",""cool"":""0""}","lpsFN1DQYBB1YkzKUUlf2w","QiuyWeFm3VujpW9NFFjP3w",1,"2008-11-22","I hate this place.
It's very loud, the service is very poor, and the food is so-so.
If you want good Chinese in Pittsburgh, try China Palace (Shadyside) or Sesame Inn (Station Square or North Hills).  They're quieter, with very good food & service.","review","JDDeaNfb0JXD1NbznSIC9g"
"632","{""funny"":""2"",""useful"":""3"",""cool"":""2""}","iykSymLl4s0M1oKE_BY6tw","mCZQEYD29BVJ5Oz-wcIthw",5,"2009-01-08","Any place that accommodates with a special dietary menu for a little known disease gets five stars from me.  P.F. Chang's has a dedicated Gluten-Free Menu for those of us who suffer from celiac disease.  They also make sure to clean down the area they pre","review","JDDeaNfb0JXD1NbznSIC9g"
