name,city,categories,longitude,latitude,review_count
Tinoco's Kitchen,Las Vegas,"[American (New), Restaurants]",-115.1236952,36.1697096,32
Anna's Garden,Las Vegas,"[Chinese, Restaurants]",-115.219839,36.1260199,29
World's Fare Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1711298,36.128561,13
Volcano Grille,Las Vegas,"[Japanese, Restaurants]",-115.2509345,36.0552046,121
Casa Nicola,Las Vegas,"[Restaurants, Italian]",-115.1725031,36.12717449,8
Parma By Chef Marc,Las Vegas,"[Restaurants, Pizza, Italian]",-115.2589672,36.18082422,364
Super B Burrito,Las Vegas,"[Mexican, Restaurants]",-115.2422629,36.1790447,13
CiCi's Pizza,Las Vegas,"[Pizza, Buffets, Restaurants]",-115.2084751,36.27698215,30
Denny's,North Las Vegas,[Restaurants],-115.180169,36.2612231,15
Cabana Grill,Las Vegas,"[Sandwiches, American (Traditional), Cafes, Restaurants]",-115.1693962,36.1033743,17
Dessy B's Steak House,Las Vegas,"[Burgers, Steakhouses, Buffets, Restaurants]",-115.1195912,36.0996904,107
Johnny Rockets,Las Vegas,"[Burgers, American (Traditional), Sandwiches, Restaurants]",-115.197296,36.172493,35
Roma Deli II and Wine Shop,Las Vegas,"[Delis, Restaurants, Italian]",-115.2775151,36.1441379,55
Hokaido Sushi,Las Vegas,"[Sushi Bars, Restaurants]",-115.298266,36.0789703,167
Vit's Pizza,Las Vegas,"[Restaurants, Pizza, Italian]",-115.3290609,36.2216289,18
McDonalds,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.177269,36.14478683,11
Mount Everest India's Cuisine,Las Vegas,"[Indian, Restaurants]",-115.189818,36.143955,485
Krung Siam Thai Restaurant,Las Vegas,"[Thai, Restaurants]",-115.189951,36.125532,297
Red Feather Gourmet,Las Vegas,"[Greek, Restaurants]",-115.208687,36.218227,3
3 Tomatoes & A Mozzarella,North Las Vegas,"[Restaurants, Italian]",-115.154714,36.238898,7
Hamada's Asiana,Las Vegas,"[Japanese, Restaurants]",-115.186442,36.118699,3
barMASA,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1769145,36.10665561,181
Jean Georges Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.1785827,36.10627719,376
Sirio Ristorante,Las Vegas,"[Italian, American (New), Restaurants]",-115.1742268,36.10688395,173
American Fish,Las Vegas,"[Seafood, American (New), Restaurants]",-115.1732075,36.10678861,290
Sage,Las Vegas,"[American (New), Mediterranean, Restaurants]",-115.1765013,36.10757739,720
ARIA Cafe,Las Vegas,"[Breakfast & Brunch, American (New), Cafes, Restaurants]",-115.1761294,36.10732731,434
The Buffet at ARIA,Las Vegas,"[Buffets, Restaurants]",-115.17698,36.107406,1125
Lemongrass,Las Vegas,"[Thai, Restaurants]",-115.1757699,36.1077099,461
Denny's,Las Vegas,"[American (Traditional), Diners, Restaurants]",-115.1716626,36.12107224,83
Scarpetta,Las Vegas,"[Restaurants, Italian]",-115.1743555,36.10980503,709
Hakkasan Restaurant,Las Vegas,"[Cantonese, American (New), Chinese, Restaurants]",-115.172596,36.101813,175
Johnny McGuire's Deli,Las Vegas,"[Delis, Sandwiches, Restaurants]",-115.138026,36.089494,79
Grand Caf�,Las Vegas,"[Cafes, Restaurants]",-115.1774972,36.1441362,30
Jacky Chan,Las Vegas,"[Thai, Chinese, Restaurants]",-115.2776613,36.0216397,69
Subway,Las Vegas,"[Sandwiches, Restaurants]",-115.171051,36.12622862,9
Pho 87,Las Vegas,"[Vietnamese, Restaurants]",-115.2246536,36.1233887,175
Canonita Express,Las Vegas,"[Mexican, Restaurants]",-115.1823137,36.1418626,7
Sammy's Beach Bar & Grill,Las Vegas,"[Bars, Mexican, Nightlife, American (New), Sports Bars, Restaurants]",-115.146372,36.124423,93
Aloha Hawaiian BBQ,Las Vegas,"[Barbeque, Hawaiian, Restaurants]",-115.1013189,36.07245446,44
Cannery Row Buffet,Las Vegas,"[Buffets, Restaurants]",-115.0406679,36.1067341,30
Panda Express,Las Vegas,"[Chinese, Restaurants]",-115.1956491,36.17244986,3
Paradise Cafe,Las Vegas,"[Sandwiches, American (New), Cafes, Restaurants]",-115.174078,36.121194,8
First Food & Bar,Las Vegas,"[Bars, American (New), American (Traditional), Nightlife, Restaurants]",-115.1686692,36.12355948,357
Denny's,Las Vegas,"[American (Traditional), Restaurants]",-115.21134,36.11274,17
Tacos El Compita #2,Las Vegas,"[Mexican, Restaurants]",-115.2608371,36.1744952,46
El Picante,Las Vegas,"[Mexican, Restaurants]",-115.15036,36.01979,14
A&W All-American Food,Las Vegas,"[American (Traditional), Restaurants]",-115.2048129,36.1586703,6
Tower Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.1560311,36.1472468,16
Victory's Bar & Grill,North Las Vegas,"[American (Traditional), Cafes, Restaurants]",-115.1190076,36.2386502,50
Pizza Hut,North Las Vegas,"[Pizza, Restaurants]",-115.1446238,36.2755528,12
Pasta Pirate,Las Vegas,"[American (Traditional), Restaurants]",-115.1455849,36.1727435,30
Las Pupusas,North Las Vegas,"[Latin American, Restaurants]",-115.154932,36.238361,53
HK Star,Las Vegas,"[Chinese, Restaurants]",-115.2248077,36.1277487,139
Pho Saigon 8,Las Vegas,"[Vietnamese, Restaurants]",-115.1184164,36.0254142,224
Da Lat,Las Vegas,"[Vietnamese, Restaurants]",-115.2029596,36.1150732,206
Dennys,Las Vegas,"[Diners, Restaurants]",-115.1191946,36.1003269,22
China One - West Charleston,Las Vegas,"[Chinese, Restaurants]",-115.3506779,36.15937617,58
Krazy Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2870159,36.2914365,115
Elements Kitchen & Martini Bar,Las Vegas,"[Italian, American (New), Restaurants]",-115.243004,36.098354,156
Samurai Sam's,Las Vegas,"[Japanese, Restaurants]",-115.3055469,36.193188,13
Weinerschnitzel,Las Vegas,"[Fast Food, Restaurants]",-115.171549,36.055269,5
Quizno's,Las Vegas,"[Sandwiches, Restaurants]",-115.1533426,36.0765176,5
Cheesesteaks Etc.,Las Vegas,"[Cheesesteaks, Fast Food, Sandwiches, Restaurants]",-115.159705,36.135258,9
Anthony's Coal Fired Pizza,Las Vegas,"[Pizza, Restaurants]",-115.138026,36.089494,25
Market Grille Cafe,Las Vegas,"[Greek, Mediterranean, Restaurants]",-115.24816,36.195285,169
Sura BBQ Buffet,Las Vegas,"[Korean, Buffets, Barbeque, Restaurants]",-115.201181,36.126728,419
The Burger Joint,Las Vegas,"[Burgers, Restaurants]",-115.1713943,36.1156902,98
Sourdough Cafe,Las Vegas,"[American (Traditional), Diners, Restaurants]",-115.2072287,36.1634312,38
Mizuya,Las Vegas,"[Bars, Sushi Bars, Japanese, Nightlife, Lounges, Restaurants]",-115.1751614,36.0918639,89
Bella Panini,Las Vegas,"[Sandwiches, Restaurants]",-115.169758,36.121558,24
Pizza Hut Express,Las Vegas,"[Fast Food, Restaurants]",-115.1502912,36.0847518,5
Magnolia's Veranda,Las Vegas,"[American (Traditional), Restaurants]",-115.1439296,36.170384,88
Harvest Cafe,Las Vegas,"[American (Traditional), Restaurants]",-115.206628,36.239064,30
Pacific Buffet,Las Vegas,"[Buffets, Restaurants]",-115.2108408,36.1442519,22
Tropical Smoothie Cafe,Las Vegas,"[Food, Juice Bars & Smoothies, Sandwiches, Restaurants]",-115.3084925,36.1139419,81
Sushi Bomb,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.3257738,36.2193261,178
Baja Bar & Grill,Las Vegas,"[Mexican, Restaurants]",-115.1371252,36.1037874,86
S7 Buffet,Las Vegas,"[Buffets, Restaurants]",-115.152279,36.1134879,58
Garfield's Restaurant,Las Vegas,"[American (New), Restaurants]",-115.2682033,36.2074847,77
Mack Ribz BBQ & Louisiana Fried Chicken,Las Vegas,"[Barbeque, Restaurants]",-115.137672,36.128998,4
La Reyna Mexican Restaurant & Mariscos,Las Vegas,"[Mexican, Restaurants]",-115.0630157,36.17617,8
Firefly,Las Vegas,"[Tapas Bars, Restaurants]",-115.1260876,36.17116998,118
Mastrioni's,Las Vegas,"[Seafood, Restaurants, Italian]",-115.3145846,36.1289377,107
Tverskaya Russian Restaurant,Las Vegas,"[Russian, Restaurants]",-115.2066735,36.1148713,50
Burger King,Las Vegas,"[Fast Food, Restaurants]",-115.2765671,36.05524492,18
Huntridge Pharmacy & Soda Fountain,Las Vegas,"[Vegetarian, Shopping, Diners, Drugstores, Restaurants]",-115.137619,36.1588681,21
Nagoya Japanese Restaurant & Korean BBQ,Las Vegas,"[Korean, Sushi Bars, Japanese, Restaurants]",-115.242713,36.036676,58
Fuddruckers,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.2025182,36.10305008,56
Carl's Jr.,Las Vegas,"[Fast Food, Restaurants]",-115.119668,36.115115,10
Lazy Joe's Fish & Chips,Las Vegas,"[Fish & Chips, Mediterranean, Gluten-Free, Restaurants]",-115.2440943,36.0458007,170
Maciano's Pizza & Pastaria,Las Vegas,"[Restaurants, Pizza, Italian]",-115.3073116,36.0860344,87
Khotan,Las Vegas,"[Asian Fusion, Restaurants]",-115.1711298,36.128561,35
Xo Chinese Food,Las Vegas,"[Chinese, Restaurants]",-115.267744,36.0209438,62
Queen Of Sheba,Las Vegas,"[Ethiopian, Restaurants]",-115.2098916,36.1183672,12
Royal Kabob Restaurant,Las Vegas,"[Afghan, Restaurants]",-115.2987804,36.2112472,3
Kan Pai Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2690556,36.1437655,23
Barcelona Tapas Restaurant,Las Vegas,"[Tapas Bars, Spanish, Restaurants]",-115.205172,35.995577,191
Chicago Brewing Co.,Las Vegas,"[Food, Breweries, Pizza, Restaurants]",-115.143369,36.17014405,99
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1546169,36.1439559,16
Yagyu Yakiniku,Las Vegas,"[Japanese, Barbeque, Restaurants]",-115.197906,36.125908,150
McDonalds,Las Vegas,"[Fast Food, Restaurants]",-115.305973,36.191844,31
Boardhouse Serious Sandwiches,North Las Vegas,"[Sandwiches, Restaurants]",-115.1629623,36.2388918,14
Teriyaki Madness,North Las Vegas,"[Asian Fusion, Japanese, Hawaiian, Restaurants]",-115.1513546,36.2381216,65
Carl's Jr.,North Las Vegas,"[Fast Food, Restaurants]",-115.1164484,36.27869075,6
Carl's Jr.,North Las Vegas,"[Fast Food, Restaurants]",-115.1133353,36.24034737,3
Carl's Jr.,Las Vegas,"[Fast Food, Restaurants]",-115.119349,36.084465,8
Carl's Jr.,Las Vegas,"[Fast Food, Restaurants]",-115.280423,36.055891,10
Carl's Jr.,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2448385,36.172541,6
Carl's Jr.,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.0626614,36.1737819,4
Carl's Jr.,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.137318,36.1301119,3
Carl's Jr,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.065233,36.146396,7
Carl's Jr,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2956618,36.14455713,10
High Roller Deli,Las Vegas,"[Delis, Italian, Restaurants]",-115.1373615,36.1084263,5
Carl's Jr.,Las Vegas,"[Fast Food, Restaurants]",-115.2435768,36.2179898,4
Carl's Jr.,Las Vegas,"[Fast Food, Restaurants]",-115.207124,36.10035,8
China Star Buffet,Las Vegas,"[Buffets, Restaurants]",-115.2083645,36.099494,32
Sbarro,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2022722,36.1057107,15
MOzen Bistro,Las Vegas,"[Asian Fusion, Sushi Bars, Japanese, Restaurants]",-115.1735894,36.10711231,208
Hard Rock Caf�,Las Vegas,"[Arts & Entertainment, Music Venues, Burgers, Nightlife, American (New), Restaurants]",-115.1727677,36.1040794,294
Nathan's Famous,Las Vegas,"[Hot Dogs, Restaurants]",-115.1727967,36.1121766,21
The Saucy Tomato,Las Vegas,"[Pizza, Gluten-Free, Restaurants]",-115.0905562,36.1163431,22
In-N-Out Burger,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1910187,36.0404249,127
The Flame Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.13865,36.169148,79
EllaEm's Soul Food,North Las Vegas,"[Soul Food, Restaurants]",-115.1522116,36.2380013,138
Auntie Anne's Soft Pretzel,Las Vegas,"[Food Stands, Restaurants]",-115.1966896,36.1722752,4
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.203097,36.157919,3
Roberto's Taco Shop,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.0049216,36.0875587,16
Ciao Ciao Pizza,Las Vegas,"[Pizza, Restaurants]",-115.278353,36.108418,34
Company Kitchen and Pub House,Las Vegas,"[American (Traditional), Restaurants]",-115.175836,36.095563,5
Namaste Indian Cuisine,Las Vegas,"[Indian, Restaurants]",-115.1423943,36.1421289,106
Pizzeria Enzo Restaurant,Las Vegas,"[Restaurants, Pizza, Italian]",-115.1185519,36.0169498,21
Corner Thai Kitchen,Las Vegas,"[Thai, Restaurants]",-115.30114,36.099339,100
Ginseng 3,Las Vegas,"[Korean, Japanese, Chinese, Restaurants]",-115.172532,36.118221,104
Sea Harbour,Las Vegas,"[Seafood, Asian Fusion, Restaurants]",-115.173336,36.119556,10
Grind Burger Bar and Lounge,Las Vegas,"[Burgers, Restaurants]",-115.156429,36.10131,206
Albo Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1517943,36.1526639,31
Boardhouse Serious Sandwiches,Las Vegas,"[Sandwiches, Restaurants]",-115.136831,36.105583,22
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.109284,36.1300968,3
Glazier's Food Marketplace,Las Vegas,"[Food, Grocery, Delis, Restaurants]",-115.2774083,36.05442169,278
Jollibee,Las Vegas,"[Fast Food, Restaurants]",-115.3010489,36.1460091,73
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.16338,36.135689,19
Jumbo Super Buffet,Las Vegas,"[Buffets, Chinese, Restaurants]",-115.2076699,36.1527015,42
Legends Steak and Seafood,Las Vegas,"[Seafood, Steakhouses, Restaurants]",-115.1722956,36.0998842,6
Havana Go Go,Las Vegas,"[Food, Cuban, Coffee & Tea, Restaurants]",-115.1722956,36.0998842,3
Leticia's Mexican Cocina,Las Vegas,"[Mexican, Restaurants]",-115.2800882,36.29887519,413
MIX 94.1's Bite Of Las Vegas,Las Vegas,"[Arts & Entertainment, American (New), Nightlife, Music Venues, Restaurants]",-115.2735809,36.12528259,27
E-Jo Korean Restaurant,Las Vegas,"[Korean, Restaurants]",-115.225189,36.1266465,18
Mad Pita Express,Las Vegas,"[Mediterranean, Restaurants]",-115.278458,36.134956,11
Mamita's,Las Vegas,"[Mexican, Food Stands, Restaurants]",-115.13913,36.168245,28
Taqueria Los Parados,Las Vegas,"[Mexican, Restaurants]",-115.1908324,36.1445244,15
Capriotti's Sandwich Shop,Las Vegas,"[Event Planning & Services, Caterers, Sandwiches, Salad, Restaurants]",-115.089966,36.020555,44
Streets of New York,Las Vegas,"[Italian, Pizza, Sandwiches, Restaurants]",-115.2799856,36.2984179,97
Port of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.223372,36.0620363,17
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1727487,36.1060731,47
Cajun Crawfish,Las Vegas,"[Food, Specialty Food, Cajun/Creole, Restaurants]",-115.1912658,36.1265135,20
Tropical Smoothie Cafe,Las Vegas,"[Sandwiches, Restaurants]",-115.211622,36.171184,3
Bambini's Pizzeria Rotisserie,North Las Vegas,"[Italian, Pizza, Restaurants]",-115.1951173,36.2395594,91
China A GoGo,Las Vegas,"[Chinese, Restaurants]",-115.3134441,36.10050402,25
Porchlight Grille,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.274574,36.130313,39
Ambrosia Caf�,Las Vegas,"[Mediterranean, Restaurants]",-115.225806,36.055251,52
Pink's Hot Dogs,Las Vegas,"[Fast Food, Hot Dogs, Restaurants]",-115.1735405,36.10951566,750
The Bagel Cafe,Las Vegas,"[Cafes, Restaurants]",-115.136389,36.175,10
Griddlecakes,Las Vegas,"[American (Traditional), Restaurants]",-115.117046,36.017362,141
Cabo Wabo Cantina,Las Vegas,"[Mexican, Restaurants]",-115.1725257,36.11129865,560
Famous Dave's BBQ,North Las Vegas,"[Barbeque, Restaurants]",-115.1138313,36.24064501,96
Villa Fresh Italian Kitchen,Las Vegas,"[Pizza, Restaurants]",-115.146372,36.124423,5
Wendy's Noodle Cafe,Las Vegas,"[Chinese, Restaurants]",-115.225012,36.1272875,339
TPC Grille,Las Vegas,"[Brasseries, Restaurants]",-115.3125477,36.1765105,4
Super Burrito,Las Vegas,"[Mexican, Restaurants]",-115.23255,36.2396982,3
Lola's,Las Vegas,"[Cajun/Creole, Restaurants]",-115.1583024,36.1586702,498
Rounders,Las Vegas,"[Nightlife, Bars, American (Traditional), Sports Bars, Restaurants]",-115.2681693,36.0202523,82
Pizza Place,Las Vegas,"[Food, Ice Cream & Frozen Yogurt, Pizza, Sandwiches, Restaurants]",-115.1659163,36.1275008,92
The Sporting House Bar & Grill,Las Vegas,"[Bars, American (Traditional), Nightlife, American (New), Sports Bars, Restaurants]",-115.174634,36.102099,97
Goldilocks Bake Shop,Las Vegas,"[Filipino, Restaurants]",-115.206374,36.279206,11
Iron Skillet,North Las Vegas,[Restaurants],-115.0260778,36.2796304,16
Cugino's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.241662,36.189324,7
MRKT,North Las Vegas,"[Seafood, Steakhouses, Salad, Restaurants]",-115.180398,36.29306968,77
Waffles Cafe,Las Vegas,"[Food, Coffee & Tea, Breakfast & Brunch, Restaurants]",-115.2877003,36.2777245,140
Coco's Bakery & Restaurant,North Las Vegas,"[Bakeries, Food, Cafes, Restaurants]",-115.1898638,36.1957624,6
D Vino,Las Vegas,"[Wine Bars, Bars, Restaurants, Nightlife, Italian]",-115.17677,36.104605,115
The Original Pancake House,North Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.181823,36.2912318,16
Beso Steakhouse,Las Vegas,"[Steakhouses, Diners, Restaurants]",-115.173179,36.108999,137
Mandarin Oriental Tea Lounge,Las Vegas,"[Food, Tea Rooms, Tapas Bars, Restaurants]",-115.1743503,36.10620487,173
Kabuki Dining Bar,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1378386,36.1162576,33
Chart House,Las Vegas,"[Seafood, Steakhouses, Restaurants]",-115.144266,36.1706341,142
Dad's Grilled Cheese,Las Vegas,"[Sandwiches, Restaurants]",-115.2079863,36.0944424,65
Grimaldi's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.1193117,36.01596967,441
Mad Onion,Las Vegas,"[American (Traditional), Restaurants]",-115.167501,36.099809,149
Einstein Bros Bagels,Las Vegas,"[Food, Bagels, Pizza, Breakfast & Brunch, Restaurants]",-115.120315,36.0574572,21
BB King's Blues Club,Las Vegas,"[Jazz & Blues, Arts & Entertainment, Southern, Nightlife, Restaurants]",-115.174227,36.121618,178
Silk Road,Las Vegas,"[Seafood, American (New), Restaurants]",-115.146372,36.124423,24
Benjarong Authentic Thai Cuisine,Las Vegas,"[Thai, Restaurants]",-115.2795528,36.0533813,99
Julian Serrano,Las Vegas,"[Tapas Bars, Spanish, Restaurants]",-115.175769,36.10845843,990
Cana Latin Kitchen & Bar,Las Vegas,"[Tapas/Small Plates, Latin American, Restaurants]",-115.1763677,36.0680069,53
Chili's Restaurant,Las Vegas,"[American (Traditional), Restaurants]",-115.2066638,36.2788812,58
Denny's,North Las Vegas,"[Fast Food, Restaurants]",-115.1982229,36.2390184,17
Union Restaurant & Lounge,Las Vegas,"[Steakhouses, American (New), Restaurants]",-115.1711298,36.128561,60
Steak & Spud Factory,Las Vegas,"[Fast Food, Restaurants]",-115.1370985,36.1263346,8
Fuji San,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.280642,36.1988527,10
Kusina Ni Lorraine,Las Vegas,"[Filipino, Restaurants]",-115.1376144,36.1261213,75
Coco's Family Restaurant,Las Vegas,"[Bakeries, Food, American (Traditional), Restaurants]",-115.16522,36.099004,122
Blossom,Las Vegas,"[Chinese, Restaurants]",-115.1770871,36.10676312,123
Amore Patisserie,Las Vegas,"[Bakeries, Food, Restaurants]",-115.1711298,36.128561,28
Herbs & Rye,Las Vegas,"[Tapas Bars, Restaurants, Italian]",-115.191825,36.144269,460
Sweet Chill,Las Vegas,"[Food, Ice Cream & Frozen Yogurt, Sandwiches, Restaurants]",-115.1711298,36.128561,18
Baguette Cafe,Las Vegas,"[Food, Breakfast & Brunch, Coffee & Tea, Sandwiches, Restaurants]",-115.2731257,36.0668593,515
Skybox Sports Bar & Grill,Las Vegas,"[Nightlife, Burgers, Bars, Sports Bars, Restaurants]",-115.1711298,36.128561,69
Wasabi Jane's Rice & Noodle Works,Las Vegas,"[Chinese, Restaurants]",-115.171338,36.121239,20
Sushi Avenue 2,Las Vegas,"[Sushi Bars, Restaurants]",-115.2428492,36.2490797,8
La Reina Mexican Food & Bakery,Las Vegas,"[Bakeries, Food, Mexican, Restaurants]",-115.223622,36.188807,7
Johnny Rockets,Las Vegas,"[Burgers, American (Traditional), Sandwiches, Restaurants]",-115.171418,36.121222,34
India Masala,Las Vegas,"[Indian, Restaurants]",-115.1700211,36.12539669,130
808 Sushi,Las Vegas,"[Sushi Bars, Restaurants]",-115.2792274,36.0521807,304
Rosati's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.153742,36.015643,54
Varadero Cuban Restaurant,Las Vegas,"[Cuban, Restaurants]",-115.242815,36.254519,18
Not Your Average Deli,Las Vegas,"[Delis, Restaurants]",-115.206901,36.072508,12
New York Chinese Restaurant,Las Vegas,"[Chinese, Restaurants]",-115.3023396,36.2067953,75
Don Tortaco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.266568,36.021245,56
Pho Village,Las Vegas,"[Vietnamese, Restaurants]",-115.240864,36.1265659,12
Las Gorditas,Las Vegas,"[Mexican, Restaurants]",-115.1167655,36.0997192,19
Pumi Express,Las Vegas,"[Chinese, Restaurants]",-115.2984943,36.06892544,40
Blueberry Hill Family Restaurant,Las Vegas,"[American (Traditional), Restaurants]",-115.053995,36.241805,23
Sofia's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2536257,36.1430817,18
Sushi Banzai,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.304218,36.100457,21
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.267745,36.020945,65
Thai Original BBQ Restaurant,Las Vegas,"[Thai, Barbeque, Restaurants]",-115.2411327,36.1151835,59
