name,city,categories,longitude,latitude,review_count
Elixir Organic Cafe & Lounge,Las Vegas,"[Food, Vegetarian, Juice Bars & Smoothies, Gluten-Free, Restaurants]",-115.1185146,36.0153561,68
Nittaya's Secret Kitchen,Las Vegas,"[Thai, Restaurants]",-115.2825691,36.1980345,197
Smashburger,Las Vegas,"[Burgers, Restaurants]",-115.256851,36.263186,146
Strip N Dip Chicken Strips,Las Vegas,"[American (Traditional), Fast Food, Comfort Food, Restaurants]",-115.2453617,36.1618764,462
Poke Express,Las Vegas,"[Hawaiian, Restaurants]",-115.1179769,36.0184198,175
Thai Style Noodle House 2,Las Vegas,"[Thai, Chinese, Restaurants]",-115.2982296,36.0952055,198
Teriyaki Boy Healthy Grill,Las Vegas,"[Fast Food, Japanese, Restaurants]",-115.119197,36.025359,69
The Brentwood Cafe And Tavern,Las Vegas,"[Pubs, Bars, American (New), Nightlife, Restaurants]",-115.2519887,36.0554519,95
L&L Hawaiian Barbecue,Las Vegas,"[Hawaiian, Restaurants]",-115.241332,36.055414,52
Cheffinis Hot Dogs,Las Vegas,"[Hot Dogs, Restaurants]",-115.139599,36.169116,36
Satoya,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2419755,36.1433968,61
Tacos El Gordo,Las Vegas,"[Mexican, Restaurants]",-115.126522,36.158457,535
Aloha A Go Go,Las Vegas,"[Japanese, Hawaiian, Restaurants]",-115.0462282,36.1580626,28
Brothers Italian Bistro,Las Vegas,"[Burgers, Pizza, Sandwiches, Restaurants]",-115.2441452,36.050869,78
Rosati's Pizza,North Las Vegas,"[Pizza, Restaurants]",-115.1175779,36.26403648,64
Rani's World Foods,Las Vegas,"[Food, Grocery, Indian, Vegetarian, Restaurants]",-115.2014156,36.1435825,83
Rock n Roll Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1650191,36.1317781,59
Courthouse Bar & Grill,Las Vegas,"[Bars, American (New), Nightlife, Restaurants]",-115.145397,36.167037,28
Cafe Cortez,Las Vegas,"[Cafes, Restaurants]",-115.1387114,36.1692159,65
Cici's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1185523,36.0998697,49
Yi Mei Champion Taiwan Deli,Las Vegas,"[Taiwanese, Chinese, Restaurants]",-115.2250086,36.1269247,138
"Biscayne Steak, Sea and Wine",Las Vegas,"[Seafood, Steakhouses, American (New), Restaurants]",-115.1725943,36.099777,76
PT's,Las Vegas,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.2598102,36.06860323,52
Scooter's Pub,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.2421223,36.0758928,79
Stacks and Yolks,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.278523,36.057847,294
Windy City Beefs-N-Dogs,Las Vegas,"[Hot Dogs, Restaurants]",-115.257788,36.197235,153
Asian BBQ & Noodles,Las Vegas,"[Barbeque, Chinese, Restaurants]",-115.2248077,36.1277487,277
Otto Enoteca Pizzeria,Las Vegas,"[Restaurants, Italian]",-115.1701939,36.1226902,353
9091,Las Vegas,"[American (New), Restaurants]",-115.1484842,36.1150822,66
Golden China Chinese Cuisine,Las Vegas,"[Chinese, Restaurants]",-115.0911513,36.1170748,43
PBR Rock Bar & Grill,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.1714324,36.10982351,402
SC Prime Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.2913521,36.1691517,36
Einstein Bros Bagels,Las Vegas,"[Food, Breakfast & Brunch, Bagels, Coffee & Tea, Restaurants]",-115.2872836,36.2838114,30
Addiction Restaurant,Las Vegas,"[Breakfast & Brunch, American (New), Event Planning & Services, Venues & Event Spaces, Restaurants]",-115.154103,36.107456,53
Laurita's Taco Shop,Las Vegas,"[Mexican, Restaurants]",-115.1353351,36.0286035,54
Snow Ono Shave Ice,Las Vegas,"[Food, Shaved Ice, Food Stands, Restaurants]",-115.136389,36.175,139
BabyStacks Cafe,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.2598768,36.2037425,746
Crab Corner,Las Vegas,"[Seafood, Restaurants]",-115.119895,36.1129986,272
Firehouse Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.2509056,36.1962809,86
Weera Thai Restaurant,Las Vegas,"[Thai, Vegetarian, Restaurants]",-115.192834,36.144252,280
SEA: The Thai Experience,Las Vegas,"[Thai, Restaurants]",-115.1727967,36.1121766,162
Saffron Flavors of India,Las Vegas,"[Vegetarian, Indian, Diners, Restaurants]",-115.250134,36.24172,148
Biaggio's Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2979189,36.1121198,341
PT's,Las Vegas,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.314419,36.121194,27
Waffles Cafe,North Las Vegas,"[Breakfast & Brunch, Cafes, Restaurants]",-115.1791102,36.28587536,78
Patisserie Manon,Las Vegas,"[Bakeries, Food, French, Restaurants]",-115.2857966,36.15802574,353
8th Ave Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1904917,35.98292885,54
Mood Restaurant,Las Vegas,"[American (Traditional), American (New), Restaurants]",-115.1699304,36.14406861,36
"Rise & Shine, a Steak & Egg Place",Las Vegas,"[Breakfast & Brunch, Steakhouses, American (Traditional), Restaurants]",-115.2067058,35.9954,504
Taqueria El Tizon Grill 2,Las Vegas,"[Mexican, Restaurants]",-115.1179154,36.0993008,32
Spicy City,Las Vegas,"[Chinese, Restaurants]",-115.1892,36.1472,45
Nacho Daddy,Las Vegas,"[Breakfast & Brunch, American (New), Mexican, Restaurants]",-115.1169844,36.009253,424
Buzz BBQ,Las Vegas,"[Barbeque, Restaurants]",-115.30239,36.101065,109
Nikki Beach,Las Vegas,"[Breakfast & Brunch, Swimming Pools, Dance Clubs, Nightlife, Active Life, Restaurants]",-115.1725943,36.099777,34
Prima Pizza & Cafe,Las Vegas,"[Pizza, Restaurants]",-115.2253636,36.0484289,72
In-N-Out Burger,North Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1114719,36.23969756,39
Teriyaki Madness,Las Vegas,"[Asian Fusion, Japanese, Hawaiian, Restaurants]",-115.2567155,36.1955756,50
Lakeside,Las Vegas,[Restaurants],-115.1669352,36.12657638,214
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.24188,36.061723,28
Technique Restaurant,Las Vegas,"[French, Restaurants]",-115.3124785,36.1881115,31
Einstein Bros Bagels,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.300165,36.115656,35
Holsteins Shakes and Buns,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.1732124,36.109622,1757
Comme �a,Las Vegas,"[French, Restaurants]",-115.1738726,36.1097544,493
Super B Burrito,Las Vegas,"[Mexican, Restaurants]",-115.1188776,36.0280037,58
Smashburger,Las Vegas,"[Burgers, Restaurants]",-115.137613,36.10351,208
Noodle Pot,Las Vegas,"[Taiwanese, Chinese, Restaurants]",-115.197013,36.126411,173
Steak 'n Shake,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1747074,36.0113116,493
I Love Burgers,Las Vegas,"[Burgers, American (New), Restaurants]",-115.1707596,36.12336781,438
Brooksy's Bar & Grill,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.294264,36.11439,41
Wicked Spoon,Las Vegas,"[Buffets, Restaurants]",-115.1751638,36.10987566,3828
Jaleo,Las Vegas,"[Tapas/Small Plates, Spanish, Restaurants]",-115.1738726,36.1097544,705
China Poblano,Las Vegas,"[Mexican, Chinese, Restaurants]",-115.1748137,36.10987091,835
Twist by Pierre Gagnaire,Las Vegas,"[American (New), French, Restaurants]",-115.173755,36.10386311,162
Estiatorio Milos,Las Vegas,"[Greek, Restaurants]",-115.173887,36.109883,539
Pho Little Saigon,Las Vegas,"[Vietnamese, Restaurants]",-115.1173366,36.02204615,54
Secret Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1748496,36.11151943,2105
Blue Ribbon Sushi Bar and Grill,Las Vegas,"[American (Traditional), Sushi Bars, Japanese, Restaurants]",-115.17462,36.10979988,413
Monstah Lobstah,Las Vegas,"[Seafood, Restaurants]",-115.117383,36.0194669,43
Three Villages Restaurant,Las Vegas,"[Shanghainese, Dim Sum, Chinese, Restaurants]",-115.2114903,36.1260725,61
Va Bene Caff�,Las Vegas,"[Food, Desserts, Coffee & Tea, Cafes, Restaurants]",-115.1742197,36.10956362,124
The Henry,Las Vegas,"[American (Traditional), Restaurants]",-115.1731471,36.1098769,381
Sloppi Jo's Roving Eatery,Las Vegas,"[Mexican, Food Stands, Restaurants]",-115.136389,36.175,34
Beach Caf�,Las Vegas,"[American (Traditional), Restaurants]",-115.1714109,36.09900773,115
D.O.C.G. Enoteca,Las Vegas,"[Restaurants, Italian]",-115.1732212,36.1092162,242
Overlook Grill,Las Vegas,"[Seafood, American (Traditional), Breakfast & Brunch, Restaurants]",-115.1741339,36.10963296,64
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1717699,36.1193389,27
Our Families Country Cafe,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.2441573,35.99843283,193
Cafe Rio,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.2072241,36.03343924,163
T-Bird Lounge & Restaurant,Las Vegas,"[Bars, Restaurants, Sports Bars, Diners, Nightlife]",-115.235618,36.057032,27
P.J. Clarke's New York Chophouse,Las Vegas,"[Seafood, Steakhouses, American (New), Restaurants]",-115.172945,36.118399,236
Cafe Volare,Las Vegas,"[Restaurants, Italian]",-115.189211,36.095691,30
La Cave Wine and Food Hideaway,Las Vegas,"[Tapas Bars, Restaurants]",-115.164896,36.129868,326
� by Jos� Andr�,Las Vegas,"[Spanish, Restaurants]",-115.1736045,36.10999572,194
German Bread Bakery,Las Vegas,"[Bakeries, Food, German, Restaurants]",-115.2816937,36.2006526,89
Bambino's East Coast Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.2794278,36.14222768,57
Las Vegas Chinatown Plaza,Las Vegas,"[Shopping Centers, Shopping, Chinese, Restaurants]",-115.1970606,36.1263632,37
Poppa Naps BBQ,Las Vegas,"[Restaurants, Event Planning & Services, Barbeque, Caterers]",-115.0881146,36.1165487,38
Chicken Bonz,Las Vegas,"[Burgers, Chicken Wings, Restaurants]",-115.280912,36.056075,52
TastyBunz,Las Vegas,"[Food Stands, Restaurants]",-115.2896852,36.0612353,58
Slidin' Thru HQ,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.141921,36.068048,80
Abuela's Tacos,Las Vegas,"[Mexican, Restaurants]",-115.082142,36.143775,100
Due Forni,Las Vegas,"[Italian, Pizza, Restaurants]",-115.3250841,36.1248839,296
Grimaldi's - Coal Brick-Oven Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.2445436,36.05633308,301
Dang Dee Thai Cuisine,Las Vegas,"[Thai, Restaurants]",-115.101643,36.079497,35
Apollo's Pizza Restaurant,Las Vegas,"[Greek, Pizza, Sandwiches, Restaurants]",-115.1913887,36.13170799,29
E-Jo Korean Restaurant,Las Vegas,"[Korean, Restaurants]",-115.1457004,36.1443182,101
Azuza Hookah Lounge & Cafe,Las Vegas,"[Bars, Cafes, Hookah Bars, Nightlife, Restaurants]",-115.151261,36.108898,83
Pizza Company,Las Vegas,"[Pizza, Restaurants]",-115.1211617,36.0711381,62
Sugar Factory American Brasserie,Las Vegas,"[Breakfast & Brunch, Bars, American (New), Nightlife, Restaurants]",-115.1725316,36.11201526,744
Kyara Japanese Tapas,Las Vegas,"[Tapas Bars, Japanese, Restaurants]",-115.2249961,36.0698545,279
China A Go Go,Las Vegas,"[Chinese, Restaurants]",-115.242678,36.1994452,47
R� R�,Las Vegas,"[Pubs, Irish, Nightlife, Bars, Restaurants]",-115.175383,36.093647,469
T-Bird Lounge,Las Vegas,"[Burgers, Bars, Nightlife, Lounges, Restaurants]",-115.2164008,36.0298322,27
Sushi House Goyemon,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.208014,36.094661,1000
Pho Saigon,Las Vegas,"[Vietnamese, Restaurants]",-115.2411278,36.1269027,47
Pasta China,North Las Vegas,"[Food, Ethnic Food, Asian Fusion, Specialty Food, Restaurants, Italian]",-115.1146464,36.23958537,59
Ciao Ciao Cafe & Bar,Las Vegas,"[Cafes, Restaurants]",-115.1766881,36.1174528,42
NYP- Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.1735161,36.1030009,51
Sakura Japanese Restaurant,North Las Vegas,"[Japanese, Restaurants]",-115.116294,36.24038369,58
Market Cafe Vdara,Las Vegas,"[Food, Juice Bars & Smoothies, Breakfast & Brunch, Cafes, Restaurants]",-115.1784884,36.1092406,100
Teriyaki Madness,Las Vegas,"[Asian Fusion, Japanese, Hawaiian, Restaurants]",-115.2579087,36.2647451,52
Wine 5 Cafe,Las Vegas,"[Food, Specialty Food, American (New), African, Restaurants]",-115.2511034,36.2198728,141
Excalibur Pool,Las Vegas,"[Active Life, Cafes, Swimming Pools, Restaurants]",-115.175557,36.098909,29
BK Whopper Bar,Las Vegas,"[Fast Food, Restaurants]",-115.186568,36.118776,34
Rocky's Bar and Grill,Las Vegas,"[Nightlife, Gastropubs, Bars, Restaurants]",-115.1359698,36.0349817,36
Grand Caf�,Las Vegas,"[American (New), Cafes, Restaurants]",-115.0849016,36.133052,36
BeeGee Kitchen,Las Vegas,"[Food, Coffee & Tea, Japanese, Restaurants]",-115.2792238,36.1253118,33
Garden Cafe,Las Vegas,"[Pizza, Mediterranean, Restaurants]",-115.15036,36.02395515,27
Pura Vida Bakery & Bystro,Las Vegas,"[Bakeries, Food, Caribbean, Vegan, Restaurants]",-115.1595401,36.1557391,219
Double Helix Wine & Whiskey Lounge,Las Vegas,"[Wine Bars, Bars, American (New), Nightlife, Restaurants]",-115.1778053,36.06814985,164
Five Guys Burgers and Fries,North Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1163393,36.24045207,87
Carlos' Kitchen,Las Vegas,"[Burgers, Seafood, American (New), Restaurants]",-115.27811,36.1143948,134
Pan Asian,Las Vegas,"[Thai, Japanese, Chinese, Restaurants]",-115.278458,36.134956,414
Jugoo Chinese Restaurant,Las Vegas,"[Chinese, Restaurants]",-115.137684,36.1041275,33
Los Jarochos Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.2433403,36.1010389,66
Brio Tuscan Grille,Las Vegas,"[Restaurants, Italian]",-115.2855925,36.1671901,200
Haulin Balls,Las Vegas,"[Food, Street Vendors, Food Stands, Restaurants]",-115.136389,36.175,32
Viva Las Arepas,Las Vegas,"[Venezuelan, Latin American, Restaurants]",-115.1525455,36.15126861,543
Firehouse Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.3001354,36.11548647,49
East Side Pizza,Las Vegas,"[Italian, Pizza, Caterers, Event Planning & Services, Restaurants]",-115.289838,36.160444,69
Big Wong Restaurant,Las Vegas,"[Malaysian, Taiwanese, Chinese, Restaurants]",-115.209933,36.1263678,372
Leon� Caf�,Las Vegas,"[Food, Italian, Coffee & Tea, Cafes, Restaurants]",-115.2861774,36.16767281,220
Viet Bistro,Las Vegas,"[Vietnamese, Restaurants]",-115.2481396,36.195266,193
Krazy Buffet,Las Vegas,"[Buffets, Restaurants]",-115.242659,36.21786,67
The Martini,Las Vegas,"[Bars, American (New), Nightlife, Lounges, Restaurants]",-115.293014,36.157183,116
China One,Las Vegas,"[Chinese, Restaurants]",-115.2440954,36.1611026,45
Sicili's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1504008,36.1212217,63
Grand Caf�,Las Vegas,"[American (Traditional), Cafes, Restaurants]",-115.3327977,36.15605433,132
Feast Buffet,Las Vegas,"[Buffets, Restaurants]",-115.0847123,36.13381552,39
Red Velvet Caf�,Las Vegas,"[Food, Coffee & Tea, American (New), Vegan, Restaurants]",-115.1719319,36.12748753,157
Wings Restaurants,Las Vegas,"[Chicken Wings, Restaurants]",-115.116175,36.006758,38
Roly's Bakery,Las Vegas,"[Bakeries, Food, Cuban, Sandwiches, Restaurants]",-115.1395558,36.1002484,37
Cr�pe Expectations,Las Vegas,"[Breakfast & Brunch, Creperies, Restaurants]",-115.1171167,36.016461,484
The Las Vegas Grille,Las Vegas,"[Chicken Wings, Barbeque, Restaurants]",-115.2622382,36.1434735,87
Hot N Juicy Crawfish,Las Vegas,"[Cajun/Creole, Seafood, Restaurants]",-115.1940752,36.1264205,380
Aurelio's Pizza,North Las Vegas,"[Italian, Pizza, Restaurants]",-115.1468916,36.2389527,44
Radio City Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2869756,36.1684421,59
Tacos El Gordo,Las Vegas,"[Mexican, Restaurants]",-115.1650191,36.1317781,1223
Big Paul's BBQ,Las Vegas,"[Soul Food, Cajun/Creole, Barbeque, Restaurants]",-115.1088419,36.12954704,53
Don Tortaco Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.1187611,36.0545017,37
Russo's Pizza Kitchen,Las Vegas,"[Pizza, Restaurants]",-115.2424022,36.09892272,73
China Gourmet,Las Vegas,"[Chinese, Restaurants]",-115.0661981,36.14271809,31
Beijing Noodle Cafe,Las Vegas,"[Chinese, Restaurants]",-115.0909203,36.1139613,178
Napoli Pizza,Las Vegas,"[Italian, Pizza, Cheesesteaks, Restaurants]",-115.0639891,36.1768232,33
Taqueria El Buen Pastor,Las Vegas,"[Food, Street Vendors, Mexican, Restaurants]",-115.1370274,36.1745516,36
Go Wild Sushi & Grill,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2512854,36.1433538,57
BJ's Restaurant & Brewhouse,Las Vegas,"[Food, Breweries, American (New), Pizza, Restaurants]",-115.2614678,36.2697496,171
Baja California Restaurant & Cantina,Las Vegas,"[Mexican, Restaurants]",-115.2914104,36.1607777,29
Five Guys Burgers and Fries,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2990318,36.11572161,181
Great Bao,Las Vegas,"[Food, Street Vendors, Chinese, Restaurants]",-115.2067011,36.1104125,115
Cravin' Cajun,Las Vegas,"[Cajun/Creole, Seafood, Restaurants]",-115.2245664,36.1280756,109
Rice & Company,Las Vegas,"[Bars, Chinese, Food, Beer, Wine & Spirits, Nightlife, Restaurants]",-115.175779,36.095927,201
Spicy Pickle,Las Vegas,"[Pizza, American (New), Sandwiches, Restaurants]",-115.149962,36.057686,61
Island Malaysian Cuisine Halal,Las Vegas,"[Malaysian, Restaurants]",-115.211199,36.125592,115
Del Mar Cafe,Las Vegas,"[Breakfast & Brunch, Cafes, Restaurants]",-115.2789909,36.1355542,34
28GO The Restaurant,Las Vegas,"[Asian Fusion, Restaurants]",-115.1359481,36.1050259,110
English's Quintessentially British,Las Vegas,"[Food, Tea Rooms, British, Restaurants]",-115.1771344,36.06873758,248
Sin City Wings,Las Vegas,"[Food, Chicken Wings, Food Trucks, Restaurants]",-115.2304131,36.135635,36
Cafe de Japon,Las Vegas,"[Japanese, Restaurants]",-115.213915,36.1267101,89
Long Jin Chinese Cuisine,Las Vegas,"[Chinese, Restaurants]",-115.2445968,36.1008769,71
Mi Tierra Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.260023,36.1908145,27
R Steak & Seafood,Las Vegas,"[Seafood, Steakhouses, Restaurants]",-115.159235,36.135382,103
Lobster Me - Miracle Mile Shops,Las Vegas,"[Seafood, Restaurants]",-115.170403,36.108742,460
Island Sushi and Grill Express,Las Vegas,"[Sushi Bars, Hawaiian, Restaurants]",-115.1467609,36.17183264,150
Grimaldi's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.168028,36.1276112,140
China Tango Bistro,Las Vegas,"[Chinese, Restaurants]",-115.3216348,36.16042237,60
Buldogis,Las Vegas,"[Korean, Hot Dogs, Asian Fusion, Restaurants]",-115.2982993,36.1470835,449
35 Steaks,Las Vegas,"[Steakhouses, Restaurants]",-115.1536602,36.1089964,87
Sausagefest Food Truck,Las Vegas,"[Food, Street Vendors, Food Stands, Restaurants]",-115.136389,36.175,39
SinCity Burgers,Las Vegas,"[Burgers, Restaurants]",-115.2676299,36.2714625,67
Hash House A Go Go,Las Vegas,"[American (New), Restaurants]",-115.1463616,36.1716577,291
The Barrymore,Las Vegas,"[American (New), Restaurants]",-115.1624212,36.13189669,548
Daddy's Delights,Las Vegas,"[Vegetarian, Pizza, Restaurants]",-115.1645721,36.1479553,62
CENTRAL BY MICHEL RICHARD,Las Vegas,"[American (Traditional), Restaurants]",-115.177855,36.117294,249
Embers,Las Vegas,"[Bars, American (New), Cocktail Bars, Nightlife, Restaurants]",-115.2892949,36.16367115,146
Jason's Deli,Las Vegas,"[Delis, Salad, Restaurants]",-115.2515658,36.0629898,92
Anime Ramen & Teriyaki,Las Vegas,"[Japanese, Restaurants]",-115.1983146,36.1263392,234
Boca Do Brasil,Las Vegas,"[Restaurants, Pizza, Brazilian]",-115.2982967,36.1012667,33
Lilly's Thai & Vietnamese Restaurant,Las Vegas,"[Thai, Vietnamese, Restaurants]",-115.2536257,36.1430817,46
La Pizza,Las Vegas,"[Pizza, Food Stands, Restaurants]",-115.1711298,36.128561,37
Rustica Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.3047985,36.1003949,45
Dairy Queen,Las Vegas,"[Food, Desserts, Fast Food, Ice Cream & Frozen Yogurt, Restaurants]",-115.2433426,36.0471607,27
China a Go Go,Las Vegas,"[Chinese, Restaurants]",-115.151932,36.041378,75
Le Thai,Las Vegas,"[Thai, Restaurants]",-115.1398801,36.16880181,608
Margaritaville Casino,Las Vegas,"[Arts & Entertainment, Bars, Casinos, Nightlife, American (New), Restaurants]",-115.172557,36.1156338,73
Cous Cous Mediterranean Cafe,Las Vegas,"[Mediterranean, Restaurants]",-115.1408463,36.17005539,106
Heart Attack Grill,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.1408463,36.17005539,428
The Diner at LVM Resort,Las Vegas,"[Breakfast & Brunch, American (Traditional), Diners, Restaurants]",-115.1996833,36.04089797,34
Chipotle Mexican Grill,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.174568,36.127307,40
Marbella Tapas,Las Vegas,"[Tapas/Small Plates, Tapas Bars, Mediterranean, Restaurants]",-115.2032516,36.1153832,92
Coconuts Beach Bar & Mexican Grill,Las Vegas,"[Bars, Mexican, Nightlife, Restaurants]",-115.1768402,36.0687779,112
